RunNumber,DataCategory,Date,TriggerNumbers,TriggerRates/Hz,RunType,TriggerType,LTBthrd:Nhit >,LTBthrd:Esum,LTBthrd:LowEsum,LTBthrd:HighEsum,PeriodFreq/ Hz,FEEthrd,FEEMaxHitPerCh,PMTHV,ACULEDfrequency/Hz,ACULED:NAME,LEDdriveVoltage/V,position/m,2ndLEDName,DoublePulseInterval/us,2ndLEDdriveVoltage/V,position/m,Comments,Description
4023,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,3.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4024,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4025,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,4.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4026,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,4.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4027,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,4.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4028,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,4.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4029,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,5,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4030,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,5.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4031,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,5.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4032,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,5.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4033,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,5.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4034,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4035,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,6.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4036,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,6.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4037,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,6.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4038,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,6.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4039,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,7,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4040,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,7.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4041,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,7.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4042,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,7.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4043,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,7.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4044,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4045,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,8.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4046,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,8.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4047,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,8.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4048,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,8.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4049,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,9,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4050,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,9.2,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4051,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,9.4,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4052,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,9.6,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4053,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,9.8,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4054,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,10,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4055,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,11,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4056,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,12,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4057,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,13,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4058,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,14,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4059,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,15,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4060,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,16,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4061,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,17,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4062,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,18,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4063,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,19,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4064,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,20,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4065,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,22,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4066,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,24,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4067,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,26,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4068,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,28,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4069,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,30,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4070,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,35,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4071,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,40,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4072,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,45,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4073,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,50,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4074,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,60,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4075,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,70,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4076,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,80,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4077,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,90,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4078,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,100,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4079,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,150,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4080,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2,ACU B,200,-7.17,3.14,HV on; all cable connect,test with ACU LED on
4081,double pulse,07/07/2010,18000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4082,double pulse,07/07/2010,18000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4083,double pulse,07/07/2010,18000,1650,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4084,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,0.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4085,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1,-7.17,4,HV on; all cable connect,test with ACU LED on
4086,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4087,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4088,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4089,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,1.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4090,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2,-7.17,4,HV on; all cable connect,test with ACU LED on
4091,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4092,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4093,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4094,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,2.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4095,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3,-7.17,4,HV on; all cable connect,test with ACU LED on
4096,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4097,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4098,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4099,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,3.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4100,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4,-7.17,4,HV on; all cable connect,test with ACU LED on
4101,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4102,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4103,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4104,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,4.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4105,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5,-7.17,4,HV on; all cable connect,test with ACU LED on
4106,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4107,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4108,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4109,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,5.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4110,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6,-7.17,4,HV on; all cable connect,test with ACU LED on
4111,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4112,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4113,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4114,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,6.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4115,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7,-7.17,4,HV on; all cable connect,test with ACU LED on
4116,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4117,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4118,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4119,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,7.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4120,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8,-7.17,4,HV on; all cable connect,test with ACU LED on
4121,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4122,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4123,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.6,-7.17,4,HV on; all cable connect,test with ACU LED on
4124,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,8.8,-7.17,4,HV on; all cable connect,test with ACU LED on
4125,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9,-7.17,4,HV on; all cable connect,test with ACU LED on
4126,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.2,-7.17,4,HV on; all cable connect,test with ACU LED on
4127,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.4,-7.17,4,HV on; all cable connect,test with ACU LED on
4128,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.6,-7.17,4,HV on; all cable connect,test with ACU LED on,
4129,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,9.8,-7.17,4,HV on; all cable connect,test with ACU LED on,
4130,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,10,-7.17,4,HV on; all cable connect,test with ACU LED on,
4131,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,11,-7.17,4,HV on; all cable connect,test with ACU LED on,
4132,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,12,-7.17,4,HV on; all cable connect,test with ACU LED on,
4133,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,13,-7.17,4,HV on; all cable connect,test with ACU LED on,
4134,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,14,-7.17,4,HV on; all cable connect,test with ACU LED on,
4135,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,15,-7.17,4,HV on; all cable connect,test with ACU LED on,
4136,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,16,-7.17,4,HV on; all cable connect,test with ACU LED on,
4137,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,17,-7.17,4,HV on; all cable connect,test with ACU LED on,
4138,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,18,-7.17,4,HV on; all cable connect,test with ACU LED on,
4139,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,19,-7.17,4,HV on; all cable connect,test with ACU LED on,
4140,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,20,-7.17,4,HV on; all cable connect,test with ACU LED on,before it system stop and restart
4141,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,22,-7.17,4,HV on; all cable connect,test with ACU LED on,
4142,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,24,-7.17,4,HV on; all cable connect,test with ACU LED on,
4143,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,26,-7.17,4,HV on; all cable connect,test with ACU LED on,
4144,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,28,-7.17,4,HV on; all cable connect,test with ACU LED on
4145,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,30,-7.17,4,HV on; all cable connect,test with ACU LED on
4146,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,35,-7.17,4,HV on; all cable connect,test with ACU LED on
4147,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,40,-7.17,4,HV on; all cable connect,test with ACU LED on
4148,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,45,-7.17,4,HV on; all cable connect,test with ACU LED on
4149,double pulse,07/07/2010,20000,1850,Adcalib,external + NHit + Esum,50,40,~,~,~,750,5,2.00E+07,500,ACU A,-7.18,2.92,ACU B,50,-7.17,4,HV on; all cable connect,test with ACU LED on
